step,base_pos_x,base_pos_y,base_pos_z,base_roll,base_pitch,base_yaw,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,cmd_lin_vel_x,cmd_lin_vel_y,cmd_ang_vel_z,actual_lin_vel_x,actual_lin_vel_y,actual_ang_vel_z,lin_vel_error,ang_vel_error
2493,-0.09414414,0.4270951,0.5153599,0.07805298,6.1668186,1.0612464,-0.13526617,0.3631535,0.06269372,-0.07958326,0.1963447,0.06245956,0.94202524,0.24805528,0.8948716,0.6744556,0.22030145,0.19464111,0.2690052,0.7002305
2494,-0.09419418,0.44011173,0.5206233,0.09883865,6.19343,1.0708671,-0.09682177,0.3998481,0.06580376,-0.07620995,0.20173407,0.069987915,0.94202524,0.24805528,0.8900615,0.65569466,0.23748961,0.045427345,0.28652546,0.8446342
2495,-0.09472796,0.4538438,0.5229676,0.122720286,6.2248244,1.0733376,-0.072953805,0.43641436,0.067583315,-0.06787733,0.20687309,0.07279554,0.94202524,0.24805528,0.888826,0.7122882,0.2605766,-0.98881966,0.23007801,1.8776457
2496,-0.093667,0.46862137,0.5237182,0.13698809,6.246898,1.0731511,-0.06946269,0.46255785,0.06470682,-0.06498196,0.21426526,0.07374181,0.94202524,0.24805528,0.8889195,0.7389633,0.21700372,-0.8943735,0.20542237,1.783293
2497,-0.0903655,0.4827936,0.52204776,0.13074124,6.2648954,1.0771831,-0.07271377,0.48510516,0.05571921,-0.065244175,0.22706926,0.0723991,0.94202524,0.24805528,0.8869034,0.7563176,0.1388821,-0.6366404,0.21542077,1.5235438
2498,-0.08519501,0.49610358,0.518759,0.10703201,6.278305,1.0841368,-0.07510829,0.49952602,0.04638444,-0.059349824,0.24718428,0.06752751,0.94202524,0.24805528,0.8834263,0.750698,0.15115836,-0.45843548,0.21446477,1.3418617
2499,-0.07704816,0.50995415,0.51387095,0.06954883,6.2715464,1.0821886,-0.089304455,0.49292326,0.03469588,-0.044429496,0.27219787,0.059345447,0.94202524,0.24805528,0.8844005,0.78752697,0.078026175,-1.2488945,0.22973815,2.133295
2500,-0.07010079,0.5250444,0.50941324,0.052044768,6.244567,1.0830526,-0.102458,0.48535165,0.030401602,-0.026440892,0.29130992,0.0535772,0.94202524,0.24805528,0.8839685,0.71899974,0.108561285,-0.26620093,0.26305693,1.1501694
2501,-0.06540044,0.5403265,0.5062257,0.053359088,6.2167068,1.0885271,-0.101482585,0.48653817,0.03584876,-0.01681974,0.2982096,0.054705083,0.94202524,0.24805528,0.8812314,0.7692275,0.16123818,0.13366498,0.19338115,0.74756646
2502,-0.0637814,0.5559194,0.5041885,0.06513345,6.2192616,1.104368,-0.07503287,0.50583917,0.043746836,-0.015045421,0.30658278,0.056380883,0.94202524,0.24805528,0.8733109,0.75940067,0.26505715,0.6979683,0.1834143,0.17534262
2503,-0.06476095,0.5725559,0.5023323,0.09466214,6.243667,1.1081235,-0.04990605,0.524408,0.05327455,-0.0013755905,0.30774152,0.06074091,0.94202524,0.24805528,0.87143314,0.8190235,0.3221761,-0.2699707,0.14360824,1.1414038
2504,-0.0652557,0.5893661,0.4991692,0.11737321,6.276345,1.1130862,-0.039168697,0.54475325,0.05230318,0.00037241983,0.31171495,0.062269315,0.94202524,0.24805528,0.8689519,0.84011996,0.2613992,-0.29535022,0.10277523,1.1643021
2505,-0.06231273,0.60530216,0.49441338,0.11509221,0.021971425,1.1253185,-0.038558543,0.56425756,0.040258795,-0.00810682,0.32467893,0.059850246,0.94202524,0.24805528,0.8628355,0.8751333,0.18817712,0.45910686,0.089777105,0.40372866
2506,-0.059261598,0.6220558,0.4932344,0.11068805,0.04445473,1.1396067,-0.03923956,0.5719757,0.035636984,-0.009259208,0.35031733,0.054359227,0.94202524,0.24805528,0.85569155,0.8923259,0.24977958,0.55001235,0.04972927,0.3056792
2507,-0.055129737,0.63974583,0.49670416,0.10427454,0.047177386,1.1539497,-0.050054505,0.5656693,0.039103925,-0.0043432466,0.38755795,0.047234103,0.94202524,0.24805528,0.8485199,0.89185894,0.1683267,-0.095240176,0.09419822,0.9437601
2508,-0.048387982,0.65808046,0.501204,0.08985723,0.021182144,1.1718515,-0.065304436,0.5636505,0.043496504,0.0034079747,0.41086966,0.05050481,0.94202524,0.24805528,0.8395692,0.9047778,0.07254496,0.9687055,0.17941919,0.12913626
2509,-0.0426048,0.67568594,0.506155,0.08717723,6.274348,1.1871636,-0.07642516,0.566901,0.057167634,0.017634623,0.41398698,0.06553136,0.94202524,0.24805528,0.8319131,0.83401024,0.103570186,-0.13088728,0.18039729,0.9628004
2510,-0.04170041,0.69122916,0.5080893,0.106985085,6.277582,1.1929742,-0.05951811,0.58331436,0.07596171,0.032923736,0.42132026,0.07218481,0.94202524,0.24805528,0.82900774,0.78150827,0.20243023,0.52587116,0.16687524,0.3031366
2511,-0.042572957,0.70579046,0.5092098,0.12987804,0.024515357,1.2133772,-0.020922886,0.63641876,0.07499176,0.039136827,0.43053612,0.075847626,0.94202524,0.24805528,0.8188063,0.76664615,0.20547917,1.1040939,0.18047313,0.28528762
2512,-0.043011088,0.72074366,0.50631344,0.15017246,0.050697368,1.2349068,0.0039031487,0.70468,0.06590375,0.048393555,0.4359152,0.07849041,0.94202524,0.24805528,0.80804145,0.8053251,0.16757642,0.37270302,0.15863095,0.43533844
2513,-0.04224722,0.73892033,0.50156087,0.16611163,0.05246477,1.2402397,0.0075248927,0.74192685,0.059107862,0.058644146,0.44358015,0.08008191,0.94202524,0.24805528,0.8053752,0.89163345,0.19799753,-0.60147536,0.07102895,1.4068506
2514,-0.03893601,0.7575686,0.4969462,0.15669288,0.04858843,1.2439604,0.0076563545,0.7604614,0.046573445,0.0591074,0.46413222,0.074262,0.94202524,0.24805528,0.8035146,0.91851485,0.11183766,-0.08576298,0.13823162,0.8892776
2515,-0.033414952,0.7752392,0.49380338,0.1280262,0.044296343,1.2476786,0.007045322,0.7742336,0.03519985,0.062095623,0.49626437,0.06300003,0.94202524,0.24805528,0.80165565,0.90967345,0.097070605,-0.064457424,0.15441182,0.86611307
2516,-0.028432012,0.79346013,0.49495667,0.10568245,0.020547275,1.2581273,0.005808646,0.77472824,0.0329853,0.07197534,0.5388531,0.051405497,0.94202524,0.24805528,0.7964312,0.84412664,0.1406896,0.19882864,0.14529806,0.59760255
2517,-0.022728566,0.81340176,0.49948466,0.09165077,6.2419224,1.2657588,-0.004978812,0.76517916,0.037472337,0.08818385,0.5788985,0.048173927,0.94202524,0.24805528,0.79261553,0.8426035,0.06818851,0.17570093,0.20551577,0.61691463
2518,-0.01846356,0.83273035,0.50403845,0.08741719,6.189381,1.2746019,-0.0048439093,0.77359176,0.048562847,0.10392062,0.60208166,0.05621466,0.94202524,0.24805528,0.7881938,0.86055875,0.111388534,0.3123563,0.15910558,0.47583753
2519,-0.016221546,0.8494286,0.5076138,0.08241992,6.1838136,1.2868527,0.012859761,0.8085716,0.059395954,0.11555571,0.6196245,0.06148015,0.94202524,0.24805528,0.7820684,0.81846005,0.15123247,0.61138165,0.15698093,0.17068672
2520,-0.015710954,0.8658547,0.5084973,0.08531285,6.1938167,1.2938069,0.034122545,0.867408,0.05780165,0.13579226,0.6327765,0.068598434,0.94202524,0.24805528,0.7785915,0.8704781,0.21773061,-0.0010120356,0.077708304,0.77960354
2521,-0.016085494,0.88370794,0.5084,0.0913197,6.2059965,1.2939813,0.045229495,0.8983942,0.059550352,0.14966479,0.64757586,0.07132826,0.94202524,0.24805528,0.77850425,0.88493866,0.20706333,-0.45664993,0.07027957,1.2351542
2522,-0.013795184,0.90163606,0.507578,0.07723947,6.215372,1.2947114,0.047718205,0.9195787,0.052593157,0.15185958,0.66323376,0.070486896,0.94202524,0.24805528,0.77813923,0.9233258,0.14183843,-0.14349246,0.107850306,0.9216317
2523,-0.008954784,0.9191145,0.50592774,0.041214023,6.2262754,1.2966137,0.045664392,0.93307066,0.04019521,0.14834528,0.68425596,0.06606315,0.94202524,0.24805528,0.77718794,0.92708355,0.0977975,-0.24541926,0.15099886,1.0226072
2524,-0.0028581482,0.936833,0.502011,6.281109,6.2293534,1.2953649,0.039810248,0.93281466,0.026949957,0.14815934,0.7141626,0.05704896,0.94202524,0.24805528,0.7778126,0.89212847,0.17210862,-0.39757192,0.090871245,1.1753845
2525,0.000313167,0.95577836,0.5046991,6.2709794,6.206535,1.3079247,0.03358046,0.926563,0.028863579,0.1532995,0.7450512,0.056015953,0.94202524,0.24805528,0.77153265,0.8817232,0.12526852,0.44651508,0.1367952,0.32501757
2526,0.0025614675,0.9755599,0.5073145,6.273234,6.166751,1.3115088,0.028694494,0.9191469,0.039058648,0.16620383,0.76750594,0.060670264,0.94202524,0.24805528,0.76974046,0.9285743,0.16700132,-0.17141466,0.08216247,0.94115514
2527,0.00171507,0.9956817,0.51102394,0.00084306684,6.1472106,1.3228801,0.033475682,0.925864,0.05554746,0.1807545,0.7806586,0.0724488,0.94202524,0.24805528,0.7640549,0.87650996,0.2805369,0.83568007,0.07312528,0.07162517
2528,-0.0017438664,1.0118496,0.51220006,0.016613731,6.173347,1.3447903,0.05335447,0.97216326,0.05868052,0.19374779,0.790078,0.082011566,0.94202524,0.24805528,0.75309956,0.7959113,0.27147993,1.607836,0.14797972,0.85473645
2529,-0.006231878,1.0265167,0.50980175,0.034639187,6.2178364,1.3669407,0.06842876,1.0239038,0.06000045,0.20621002,0.7972842,0.08742447,0.94202524,0.24805528,0.74202454,0.83865976,0.29355618,0.9641576,0.11293695,0.22213304
2530,-0.009022885,1.0434147,0.5063941,0.04094581,6.2449245,1.3846222,0.067078955,1.0533172,0.054334298,0.20780027,0.8049412,0.08909347,0.94202524,0.24805528,0.733184,0.89479107,0.20743154,0.5790076,0.06230053,0.15417635
2531,-0.009425252,1.0606134,0.5026585,0.025548689,6.269268,1.4000494,0.060145877,1.0708412,0.041978866,0.20385225,0.8214056,0.085470624,0.94202524,0.24805528,0.7254702,0.8913947,0.24360125,0.9879985,0.050826106,0.2625283
2532,-0.008487707,1.0775942,0.5019897,6.2797804,0.0027726244,1.4107333,0.05291773,1.0742549,0.03386055,0.20016702,0.8524147,0.076862946,0.94202524,0.24805528,0.7201282,0.8638179,0.2094292,0.026368458,0.08722595,0.69375974
2533,-0.007240719,1.096714,0.50555134,6.2564588,6.267197,1.4154818,0.046763256,1.0595143,0.03486579,0.1982857,0.8922437,0.07006421,0.94202524,0.24805528,0.717754,0.87723297,0.16122392,-0.35871416,0.10834078,1.0764682
2534,-0.0062613715,1.1168722,0.50968033,6.243419,6.226018,1.417609,0.036829855,1.0469866,0.041027613,0.20149837,0.9260916,0.06986521,0.94202524,0.24805528,0.7166904,0.8693515,0.16432565,0.103429824,0.11086985,0.6132606
2535,-0.0073557384,1.135563,0.51193815,6.244785,6.2006183,1.4267529,0.0320225,1.0464563,0.05244753,0.20762298,0.94986266,0.07390706,0.94202524,0.24805528,0.7121185,0.8959357,0.22289969,1.0112439,0.052507605,0.29912543
2536,-0.011935946,1.1523888,0.51265824,6.2571807,6.2092485,1.446687,0.03709906,1.0734595,0.060464032,0.21531071,0.96521145,0.07997421,0.94202524,0.24805528,0.7021514,0.82680917,0.30463967,0.8690056,0.12836097,0.1668542
2537,-0.01867936,1.1667943,0.5096749,6.2780337,6.2466626,1.4728776,0.046762004,1.1359262,0.05390492,0.22171566,0.974594,0.0833055,0.94202524,0.24805528,0.68905604,0.7845415,0.29937038,1.6661153,0.16563325,0.97705925
2538,-0.025716012,1.1821226,0.50393766,0.017789967,6.2814937,1.4972125,0.0527364,1.181531,0.05385288,0.22678322,0.9780547,0.08698261,0.94202524,0.24805528,0.6768886,0.871672,0.299527,1.0966657,0.087171786,0.41977715
2539,-0.030219404,1.1997234,0.49768585,0.020217137,0.019003304,1.5133368,0.046856057,1.2043165,0.04367055,0.22368623,0.98573065,0.086238265,0.94202524,0.24805528,0.66882646,0.92638844,0.19634436,0.18857391,0.05402341,0.48025256
2540,-0.033079077,1.2176607,0.49201733,0.005803352,0.035780378,1.5250044,0.041241374,1.2169807,0.03203941,0.21559443,1.0030866,0.07964744,0.94202524,0.24805528,0.6629926,0.8830443,0.3443773,0.8264358,0.1129455,0.16344321
2541,-0.037752904,1.2358416,0.49451095,0.0010911971,0.03647787,1.5408596,0.03557183,1.2087483,0.03416212,0.2043446,1.034735,0.07280932,0.94202524,0.24805528,0.6550652,0.902428,0.2520712,0.23809403,0.039800398,0.41697115
2542,-0.04077803,1.2568285,0.5004722,6.2761145,6.2753444,1.5500238,0.028781751,1.2026694,0.04174818,0.1944904,1.0733382,0.06869095,0.94202524,0.24805528,0.650483,0.9115557,0.19245222,-0.07216845,0.0634042,0.7226515
2543,-0.044168923,1.2776294,0.50602907,6.2767334,6.2223053,1.555529,0.015557221,1.1957352,0.054107435,0.19266133,1.108349,0.07125254,0.94202524,0.24805528,0.64773047,0.8613394,0.20529582,0.33269688,0.09131582,0.31503358
2544,-0.05014311,1.296151,0.5105213,0.0027208675,6.2010927,1.5708516,0.0084659755,1.2133162,0.06821052,0.19348449,1.1302195,0.07944094,0.94202524,0.24805528,0.6400691,0.84798306,0.29635257,1.2020366,0.10571925,0.5619675
2545,-0.057692237,1.3109828,0.5120504,0.014114282,6.2210536,1.5967249,0.007010173,1.2653828,0.07026997,0.19247545,1.1436919,0.08397369,0.94202524,0.24805528,0.62713253,0.8116182,0.2937549,1.6853565,0.13818267,1.058224
2546,-0.06524064,1.3260429,0.5100006,0.02697365,6.2430053,1.6184473,-0.002390772,1.3379587,0.058919273,0.1960159,1.1517428,0.090554744,0.94202524,0.24805528,0.61627114,0.8566689,0.27788088,1.0969067,0.09041722,0.48063552
2547,-0.07341095,1.3436761,0.507133,0.038273226,6.2502904,1.626301,-0.0114659965,1.3681854,0.05509176,0.19879681,1.161699,0.095968775,0.94202524,0.24805528,0.6123444,0.9129436,0.26897353,-0.22358836,0.035823386,0.83593273
2548,-0.07939499,1.361995,0.50370646,0.023860548,6.258873,1.6312654,-0.019739646,1.3881215,0.042922445,0.19210449,1.1760206,0.09331145,0.94202524,0.24805528,0.6098622,0.95641065,0.26613167,0.07699507,0.023101855,0.53286713
2549,-0.08178203,1.3803997,0.4991847,6.263741,6.271,1.6367458,-0.027675692,1.3967787,0.027094483,0.17869264,1.196121,0.083884805,0.94202524,0.24805528,0.60712206,0.91890717,0.2219018,0.26059657,0.0349063,0.3465255
2550,-0.0865751,1.3984151,0.5020598,6.2436132,6.262995,1.6511772,-0.029250365,1.3942305,0.028009921,0.16221078,1.2270824,0.07702304,0.94202524,0.24805528,0.5999063,0.88810587,0.20838301,0.64940435,0.06694168,0.04949802
2551,-0.09234165,1.418596,0.50754315,6.2377872,6.2186003,1.668609,-0.03146683,1.3876923,0.036817603,0.15131359,1.2614751,0.07700662,0.94202524,0.24805528,0.59119046,0.9032373,0.21416008,0.8917371,0.051511068,0.30054665
2552,-0.10061807,1.4377701,0.5134767,6.2545414,6.170021,1.6767099,-0.03554502,1.3817427,0.056895252,0.15010314,1.2990631,0.08154313,0.94202524,0.24805528,0.58713996,0.83608156,0.27105343,-0.06522171,0.108411156,0.6523617
2553,-0.11064757,1.4550066,0.5187344,6.2757597,6.1561933,1.6891637,-0.04640349,1.4074788,0.06812554,0.14711228,1.3255657,0.0865446,0.94202524,0.24805528,0.5809132,0.8650669,0.33875072,0.7142681,0.118946426,0.1333549
2554,-0.12075278,1.4700494,0.52108413,0.0105291745,6.1705203,1.7121062,-0.060207263,1.4657387,0.06689755,0.14377366,1.34048,0.091376826,0.94202524,0.24805528,0.5694419,0.8589972,0.30238098,1.5144308,0.09922164,0.94498885
2555,-0.13185416,1.4854445,0.52057266,0.03117646,6.1864114,1.7279439,-0.07710598,1.5189418,0.06462493,0.13912667,1.3543156,0.09155491,0.94202524,0.24805528,0.5615231,0.91701406,0.35315105,0.4670668,0.10803092,0.094456285
2556,-0.14184338,1.5020255,0.5191118,0.03896706,6.198818,1.7392664,-0.096154824,1.5495421,0.058131404,0.12733407,1.3665708,0.08871044,0.94202524,0.24805528,0.5558616,0.9276236,0.23608193,0.36360943,0.01872879,0.19225216
2557,-0.14929473,1.519211,0.51615274,0.024060156,6.213021,1.7482613,-0.11066374,1.5667703,0.04802957,0.11331001,1.3829589,0.08348448,0.94202524,0.24805528,0.55136406,0.94562924,0.2200176,-0.056781277,0.028268365,0.60814536
2558,-0.15422389,1.5371904,0.51084447,6.2735224,6.223517,1.7538037,-0.12473902,1.5713181,0.033141986,0.09797183,1.4075481,0.073292874,0.94202524,0.24805528,0.5485929,0.9639044,0.17000806,-0.240661,0.08105593,0.78925395
2559,-0.16033222,1.555793,0.50744516,6.2539864,6.211914,1.7580501,-0.12426509,1.56263,0.027272597,0.08545433,1.4424332,0.06340351,0.94202524,0.24805528,0.5464698,0.8957427,0.20533314,0.032788366,0.062986135,0.5136814
2560,-0.16850817,1.5749836,0.5094496,6.259101,6.1714725,1.7635418,-0.12633723,1.5582545,0.032768354,0.07879847,1.4744694,0.061933488,0.94202524,0.24805528,0.54372394,0.89848065,0.20322523,0.4549101,0.06249692,0.08881384
2561,-0.1776135,1.5936083,0.5132267,6.268333,6.138149,1.77171,-0.12929305,1.5514028,0.046896055,0.07866161,1.4960741,0.06938264,0.94202524,0.24805528,0.53963983,0.933431,0.27647188,0.42661077,0.029687773,0.11302906
2562,-0.18873356,1.6090573,0.5182663,0.00036172065,6.143323,1.7870733,-0.13093801,1.5704954,0.061242424,0.07973759,1.511818,0.08032649,0.94202524,0.24805528,0.5319582,0.86008906,0.32940105,1.2120178,0.115458526,0.68005955
2563,-0.20033589,1.6207576,0.5197425,0.020839436,6.1841607,1.8134794,-0.13988756,1.6291605,0.06299845,0.08246567,1.5228447,0.08906159,0.94202524,0.24805528,0.5187551,0.82968265,0.32098633,1.7817624,0.13393952,1.2630073
2564,-0.21203902,1.6333051,0.5174331,0.040542893,6.21754,1.8431259,-0.15920357,1.6802365,0.06316669,0.085565045,1.5284878,0.09577461,0.94202524,0.24805528,0.5039319,0.87771773,0.27603605,1.137382,0.07013116,0.63345015
2565,-0.22256239,1.6486182,0.51409036,0.04418779,6.232029,1.8582054,-0.18043765,1.7041895,0.05535908,0.08045804,1.5379012,0.09683196,0.94202524,0.24805528,0.49639213,0.93952787,0.21972856,0.45082062,0.028436596,0.045571506
2566,-0.23075353,1.6647952,0.51068,0.022973021,6.247759,1.86607,-0.19529928,1.7171509,0.043361843,0.06837747,1.5581558,0.09080294,0.94202524,0.24805528,0.4924599,0.90974927,0.25252765,0.23425914,0.03258436,0.25820076
2567,-0.23716205,1.6817898,0.5091772,6.269008,6.253548,1.8672494,-0.20444895,1.7164949,0.03268224,0.05168082,1.5898213,0.08031111,0.94202524,0.24805528,0.49187028,0.8776006,0.20880516,-0.02253702,0.075439416,0.5144073
2568,-0.24456689,1.7003624,0.5113276,6.240482,6.2240434,1.8698778,-0.20377493,1.7049083,0.031033903,0.034531277,1.6275883,0.07401029,0.94202524,0.24805528,0.49055588,0.881882,0.19602257,-0.41941184,0.07952743,0.9099677
2569,-0.25322366,1.7185379,0.5137541,6.2300324,6.181366,1.8689044,-0.20642734,1.6932197,0.035896607,0.02673069,1.6619453,0.07490279,0.94202524,0.24805528,0.49104273,0.86196226,0.19452788,0.29602632,0.09630817,0.19501641
2570,-0.26391748,1.7337582,0.5131112,6.2341623,6.1630225,1.8791345,-0.20914732,1.698691,0.04391095,0.02554693,1.6888329,0.078422345,0.94202524,0.24805528,0.4859277,0.8554492,0.31783298,0.8297888,0.11119505,0.3438611
2571,-0.27622253,1.7457745,0.5102688,6.2434053,6.179507,1.9078128,-0.21621469,1.7363322,0.046864815,0.030283676,1.703022,0.085443564,0.94202524,0.24805528,0.4715885,0.8025348,0.33013034,1.7293946,0.16184528,1.2578061
2572,-0.2906389,1.7566677,0.5064833,6.2691135,6.211134,1.9271901,-0.22029807,1.7655861,0.05276566,0.035402842,1.7142882,0.09337178,0.94202524,0.24805528,0.46189988,0.8830717,0.4020464,0.9646181,0.16489021,0.5027182
2573,-0.30343565,1.7686427,0.5028392,6.2757416,6.2502346,1.9466033,-0.23451036,1.7838002,0.043840103,0.026424311,1.7176105,0.09178889,0.94202524,0.24805528,0.45219338,0.9025147,0.2695467,0.6517731,0.04497737,0.19957972
2574,-0.31323332,1.7820628,0.49763831,6.257464,0.0052488525,1.965358,-0.250491,1.7929575,0.028795369,0.009533197,1.723044,0.083335444,0.94202524,0.24805528,0.4428159,0.89667684,0.26341426,1.0242087,0.047878765,0.58139277
2575,-0.3246687,1.7951072,0.5006687,6.249903,0.026625976,1.9764497,-0.25315547,1.789574,0.031403802,-0.016595922,1.7382606,0.076680355,0.94202524,0.24805528,0.43727005,0.8836694,0.26705742,0.06539424,0.061371725,0.37187582
2576,-0.33589387,1.8116045,0.50687027,6.2400813,0.006932857,1.9814537,-0.25479862,1.780089,0.039276376,-0.04574526,1.7585481,0.07310736,0.94202524,0.24805528,0.43476808,0.9250298,0.20635784,-0.26413992,0.045028005,0.698908
2577,-0.34824967,1.828692,0.51340723,6.2436543,6.2496758,1.9871287,-0.256162,1.7706884,0.055860385,-0.067196995,1.778798,0.0763115,0.94202524,0.24805528,0.43193066,0.90093774,0.2089351,0.37634528,0.05673246,0.055585384
2578,-0.3612471,1.8435253,0.5174031,6.2557106,6.224162,1.9982436,-0.26508048,1.7744402,0.07388483,-0.076987974,1.7944206,0.08461364,0.94202524,0.24805528,0.42637312,0.8840911,0.29147476,0.4937613,0.07239903,0.06738818
2579,-0.37565672,1.8545668,0.5188154,6.277527,6.234605,2.0158863,-0.28290045,1.8079374,0.081282355,-0.08022066,1.8040674,0.09173117,0.94202524,0.24805528,0.41755176,0.8165517,0.33232626,1.1896571,0.15114632,0.77210534
2580,-0.38922784,1.8640716,0.5167738,0.014598704,6.2646537,2.0363102,-0.31748113,1.8707492,0.06790322,-0.08134801,1.8071723,0.09773372,0.94202524,0.24805528,0.4073397,0.82149947,0.28560498,1.2898674,0.12623963,0.8825277
2581,-0.40310603,1.8749704,0.51153386,0.031259485,0.0026531385,2.051169,-0.3534156,1.9133976,0.057313025,-0.081164606,1.8086474,0.10213747,0.94202524,0.24805528,0.39991045,0.88568693,0.2834453,0.046352997,0.066531636,0.35355747
2582,-0.4167114,1.8881497,0.505684,0.031011427,0.015619585,2.0560203,-0.37471384,1.929702,0.04486294,-0.090514995,1.8103985,0.10067739,0.94202524,0.24805528,0.39748478,0.92962515,0.21313964,-0.13928749,0.037052184,0.53677225
2583,-0.427294,1.90355,0.49873522,7.323179e-05,0.026551956,2.0597754,-0.38679618,1.9371465,0.028573051,-0.10917161,1.8172331,0.09225407,0.94202524,0.24805528,0.39560723,0.9601847,0.17556226,-0.16135558,0.07473288,0.55696285
2584,-0.4395185,1.9172214,0.50006807,6.269471,0.027155753,2.0665808,-0.3884157,1.93578,0.028052717,-0.13810605,1.8359795,0.082278214,0.94202524,0.24805528,0.39220452,0.8708902,0.23823752,0.032610673,0.07180935,0.35959384
2585,-0.452415,1.9329821,0.50565696,6.2637367,6.272278,2.073848,-0.38747203,1.9268806,0.03560224,-0.16566679,1.8619487,0.07787337,0.94202524,0.24805528,0.38857102,0.8855066,0.21906069,0.02408285,0.06352202,0.36448818
2586,-0.4669809,1.9481202,0.511251,6.275361,6.218089,2.0732486,-0.38644508,1.9156917,0.054006286,-0.18255699,1.891714,0.080920376,0.94202524,0.24805528,0.3888706,0.84213954,0.26680356,-0.10477126,0.10162997,0.49364185
2587,-0.48214808,1.960476,0.51591736,0.013406279,6.188121,2.0766177,-0.3993566,1.9238361,0.07043111,-0.19377774,1.9190472,0.08607413,0.94202524,0.24805528,0.38718605,0.82684034,0.31539577,0.41116747,0.13342528,0.023981422
